[Instruction_Cache] NUMBER SETS: 8
[Instruction_Cache] INDEX BITS: 3
[Instruction_Cache] TAG BITS: 27
[Instruction_Cache] BLOCK OFFSET BITS: 0
[Data_Cache] NUMBER SETS: 8
[Data_Cache] INDEX BITS: 3
[Data_Cache] TAG BITS: 27
[Data_Cache] BLOCK OFFSET BITS: 0
[Unified_Cache] NUMBER SETS: 128
[Unified_Cache] INDEX BITS: 7
[Unified_Cache] TAG BITS: 23
[Unified_Cache] BLOCK OFFSET BITS: 0
      Time        addr       rdata valid ready          rw        addr       rdata       wdata wstrb valid ready
 122330 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 0000000acDONE 
 122340 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122350 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122360 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122370 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122380 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122390 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122400 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122410 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122420 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122430 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122440 ns 0x0000000ac 0x0ff040693     1     1           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122450 ns 0x0000000ac 0x0ff040693     0     0           0 0x0fffffff1 0x000000001 0x0ffffffd0  0x00     0     0
 122460 ns 0x0000000ac 0x0ff040693     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122470 ns 0x0000000ac 0x0ff040693     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122480 ns 0x0000000ac 0x0ff040693     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122490 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000b0
 122500 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000b0DONE 
 122510 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122520 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122530 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122540 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122550 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122560 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122570 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122580 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122590 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122600 ns 0x0000000b0 0x0ff040693     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122610 ns 0x0000000b0 0x000f687b3     1     1           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 122620 ns 0x0000000b0 0x000f687b3     0     0           0 0x000000000 0x000000001 0x000000000  0x00     0     0
 122630 ns 0x0000000b0 0x000f687b3     0     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122640 ns 0x0000000b0 0x000f687b3     0     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122650 ns 0x0000000b0 0x000f687b3     0     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122660 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
responding ot add 0000000b4
 122670 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
responding ot add 0000000b4DONE 
 122680 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122690 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122700 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122710 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122720 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122730 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122740 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122750 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122760 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122770 ns 0x0000000b4 0x000f687b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122780 ns 0x0000000b4 0x0fee7a023     1     1           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 122790 ns 0x0000000b4 0x0fee7a023     0     0           1 0x0ffffffd0 0x000000001 0x000000004  0x0f     0     0
 122800 ns 0x0000000b4 0x0fee7a023     0     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122810 ns 0x0000000b4 0x0fee7a023     0     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     1     0
 122820 ns 0x0000000b4 0x0fee7a023     0     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     1     0
 122830 ns 0x0000000b4 0x0fee7a023     0     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     1     1
 122840 ns 0x0000000b4 0x0fee7a023     0     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122850 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
responding ot add 0000000b8
 122860 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
responding ot add 0000000b8DONE 
 122870 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122880 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122890 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122900 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122910 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122920 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122930 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122940 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122950 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122960 ns 0x0000000b8 0x0fee7a023     1     0           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122970 ns 0x0000000b8 0x0fe842783     1     1           1 0x0ffffffd4 0x000000001 0x000000002  0x0f     0     0
 122980 ns 0x0000000b8 0x0fe842783     0     0           0 0x0ffffffdc 0x000000001 0x000000002  0x00     0     0
 122990 ns 0x0000000b8 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
    123 us 0x0000000b8 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     1     0
 123010 ns 0x0000000b8 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     1     1
 123020 ns 0x0000000b8 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123030 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000bc
 123040 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000bcDONE 
 123050 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123060 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123070 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123080 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123090 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123100 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123110 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123120 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123130 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123140 ns 0x0000000bc 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123150 ns 0x0000000bc 0x000178793     1     1           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 123160 ns 0x0000000bc 0x000178793     0     0           0 0x000000001 0x000000001 0x000000000  0x00     0     0
 123170 ns 0x0000000bc 0x000178793     0     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123180 ns 0x0000000bc 0x000178793     0     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123190 ns 0x0000000bc 0x000178793     0     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123200 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000c0
 123210 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000c0DONE 
 123220 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123230 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123240 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123250 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123260 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123270 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123280 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123290 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123300 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123310 ns 0x0000000c0 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123320 ns 0x0000000c0 0x000279793     1     1           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 123330 ns 0x0000000c0 0x000279793     0     0           0 0x000000004 0x000000001 0x000000000  0x00     0     0
 123340 ns 0x0000000c0 0x000279793     0     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123350 ns 0x0000000c0 0x000279793     0     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123360 ns 0x0000000c0 0x000279793     0     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123370 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 0000000c4
 123380 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 0000000c4DONE 
 123390 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123400 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123410 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123420 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123430 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123440 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123450 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123460 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123470 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123480 ns 0x0000000c4 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123490 ns 0x0000000c4 0x0ff040713     1     1           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 123500 ns 0x0000000c4 0x0ff040713     0     0           0 0x0fffffff2 0x000000001 0x0ffffffd0  0x00     0     0
 123510 ns 0x0000000c4 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123520 ns 0x0000000c4 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123530 ns 0x0000000c4 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123540 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000c8
 123550 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000c8DONE 
 123560 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123570 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123580 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123590 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123600 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123610 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123620 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123630 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123640 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123650 ns 0x0000000c8 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123660 ns 0x0000000c8 0x000f707b3     1     1           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 123670 ns 0x0000000c8 0x000f707b3     0     0           0 0x000000000 0x000000001 0x000000000  0x00     0     0
 123680 ns 0x0000000c8 0x000f707b3     0     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123690 ns 0x0000000c8 0x000f707b3     0     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123700 ns 0x0000000c8 0x000f707b3     0     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123710 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
responding ot add 0000000cc
 123720 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
responding ot add 0000000ccDONE 
 123730 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123740 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123750 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123760 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123770 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123780 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123790 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123800 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123810 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123820 ns 0x0000000cc 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123830 ns 0x0000000cc 0x0fe442703     1     1           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 123840 ns 0x0000000cc 0x0fe442703     0     0           0 0x0ffffffd4 0x000000001 0x000000008  0x00     0     0
